index,source_name,ra,dec,glon,glat,energy_flux,flux_uncertainty,significance,significance_peak,variability_index,frac_variability,spectrum_type,pl_index,pl_flux_density,class1,class2,assoc1,assoc2,flags
3043,4FGL J1142.0+1548,175.502,15.8,244.50998,70.308556,8.308175e-12,5.0405746e-13,20.880785,-inf,19.84655,0.1821288,PowerLaw,2.2760997,6.3245513e-13,bll,,MG1 J114208+1547,,0
3044,4FGL J1142.8+0120,175.7154,1.34,267.53943,59.414806,6.7471913e-12,4.7316247e-13,31.743195,-inf,21.374525,0.17460598,PLSuperExpCutoff,2.0625646,4.8048084e-13,MSP,,PSR J1142+0119,,0
3045,4FGL J1143.1+6122,175.7881,61.3801,136.7326,53.880436,3.4319726e-12,3.429581e-13,22.595457,12.490351,99.58169,0.669603,LogParabola,2.1340926,2.3253903e-13,bll,,GB6 J1143+6122,,0
3046,4FGL J1143.7-1014,175.9465,-10.2402,276.9534,49.188866,7.733006e-13,1.8357977e-13,4.8038087,-inf,9.081441,0.0,LogParabola,2.266686,2.659417e-14,bcu,,PMN J1143-1017,,0
3047,4FGL J1143.9+1558,175.9899,15.9739,244.96983,70.784996,6.498233e-13,2.3675137e-13,3.961811,-inf,11.351638,0.0,PowerLaw,1.8375244,8.984575e-16,bll,,NVSS J114352+155821,,4096
3048,4FGL J1144.9+1937,176.2394,19.6283,235.61171,73.02338,3.3722235e-12,3.5406237e-13,14.792193,-inf,6.072099,0.0,PowerLaw,2.0106413,4.1350563e-14,rdg,,3C 264,,0
3049,4FGL J1145.5-0340,176.3941,-3.6753,273.1092,55.33643,1.2567206e-12,2.8243074e-13,6.1652737,-inf,10.847117,0.0,PowerLaw,1.9580772,5.6027558e-15,bll,,RBS 1029,,0
3050,4FGL J1145.5+4423,176.3974,44.3873,156.0828,68.26421,1.305208e-12,2.4798124e-13,6.6546535,-inf,15.2361355,0.0,PowerLaw,2.195637,2.775457e-14,fsrq,,B3 1143+446A,,0
3051,4FGL J1145.6+5552,176.4098,55.8798,140.84209,58.901432,6.4445275e-13,1.9282682e-13,3.7670114,-inf,18.35618,0.0,PowerLaw,2.257392,1.452802e-14,bcu,,87GB 114248.3+560915,,4096
3052,4FGL J1145.7+0453,176.4302,4.8979,264.86206,62.80602,2.3519856e-12,3.9621125e-13,5.6845307,-inf,23.498142,0.5714975,PowerLaw,2.9138327,2.639293e-12,fsrq,,PKS 1142+052,,1
3053,4FGL J1145.7-6949,176.4382,-69.8314,297.2876,-7.6827135,7.14093e-12,8.324185e-13,12.261848,13.239571,132.6091,0.894961,LogParabola,2.7330766,9.823398e-13,fsrq,,PKS 1143-696,,0
3054,4FGL J1145.7-1528,176.4459,-15.4828,280.4837,44.50834,8.539174e-13,2.724899e-13,3.0794754,5.803321,58.304306,1.5005252,LogParabola,2.5613942,1.2438496e-13,bcu,,TXS 1143-152,,4096
3055,4FGL J1146.0-0638,176.5016,-6.6381,275.43552,52.705055,3.2166912e-12,4.645613e-13,14.992897,-inf,8.397601,0.0,LogParabola,1.7782065,2.0798196e-14,,,,,0
3056,4FGL J1146.0-6822,176.5154,-68.3682,296.94165,-6.2601137,2.141168e-12,8.883178e-13,6.210546,-inf,20.220194,0.5019808,LogParabola,2.471378,7.926326e-14,,,,,2
3057,4FGL J1146.4-0926,176.6036,-9.4467,277.39224,50.17283,1.0081844e-12,3.3743058e-13,2.5593898,8.220986,70.77135,2.043425,PowerLaw,2.5,1.0283834e-13,bcu,,PMN J1146-0932,,4096
3058,4FGL J1146.4-3327,176.6059,-33.4611,287.67258,27.476866,1.3481817e-12,3.5056078e-13,5.0314136,-inf,7.8115354,0.0,LogParabola,2.4286005,1.0843581e-13,bcu,,PKS 1143-331,,1
3059,4FGL J1146.6-2902,176.6531,-29.0389,286.2607,31.725615,2.1110722e-12,3.6905686e-13,6.414719,-inf,9.686673,0.0,PowerLaw,2.384485,1.3976756e-13,fsrq,,PKS 1143-287,,0
3060,4FGL J1146.9+3958,176.7405,39.9775,164.95107,71.46821,4.889581e-11,8.8915897e-13,115.44356,57.492966,1809.0585,0.56497073,LogParabola,2.3907108,2.3086633e-11,fsrq,,S4 1144+40,,0
3061,4FGL J1147.0-3812,176.76,-38.2006,289.2425,22.953276,2.1460014e-11,7.990653e-13,54.319763,24.166433,169.34122,0.35030994,LogParabola,2.2457793,4.4012285e-12,bll,,PKS 1144-379,,0
3062,4FGL J1147.2-2627,176.8114,-26.4649,285.5158,34.226566,4.76226e-12,4.4399044e-13,12.582052,10.033947,85.67154,0.8074124,PowerLaw,2.6032715,1.3186883e-12,bcu,,PMN J1147-2625,,0
3063,4FGL J1147.4-6758,176.8737,-67.981,296.97437,-5.8519363,3.905495e-12,9.884261e-13,8.276233,-inf,13.312146,0.0,LogParabola,2.5421526,1.8002368e-13,fsrq,,PKS 1145-676,,4
3064,4FGL J1147.7-6618,176.944,-66.3136,296.5899,-4.2288766,4.4814877e-12,1.0580669e-12,7.0534077,-inf,23.880121,0.42828056,LogParabola,2.5729563,2.6253592e-13,msp,,PSR J1146-6610,,1
3065,4FGL J1147.8-0724,176.9608,-7.4144,276.63556,52.180355,7.884105e-12,6.4139476e-13,20.716358,16.827314,216.84578,0.9625273,LogParabola,2.5144022,3.2677966e-12,fsrq,,PKS 1145-071,,0
3066,4FGL J1148.2-0029,177.0552,-0.4951,271.54636,58.47064,2.1484325e-12,4.1014991e-13,5.7045627,-inf,11.270922,0.0,PowerLaw,2.6454086,4.2391917e-13,,,,,1
3067,4FGL J1148.5+2629,177.1413,26.4986,211.92279,75.96683,2.540404e-12,4.0220884e-13,6.26143,7.4404125,50.716454,0.78027546,PowerLaw,2.9436798,2.5880537e-12,fsrq,,TXS 1145+268,,2
3068,4FGL J1148.6+1841,177.1542,18.6861,239.93759,73.27358,2.771236e-12,3.5470674e-13,10.77321,-inf,25.573933,0.4199456,PowerLaw,2.2636886,9.511419e-14,bll,,TXS 1146+189,,0
3069,4FGL J1149.0+5924,177.2539,59.4158,137.08682,55.96389,2.4118739e-12,3.3005188e-13,11.776125,-inf,10.480104,0.0,PowerLaw,2.1880805,2.949577e-14,rdg,,NGC 3894,,0
3070,4FGL J1149.1+2819,177.277,28.3304,204.33844,76.164474,1.3952708e-12,3.0279961e-13,5.7327633,-inf,19.41864,0.43357396,PowerLaw,2.2346153,2.941902e-14,bcu,,7C 1146+2841,,4
3071,4FGL J1149.2+6246,177.3205,62.7678,134.66357,52.921753,9.701519e-13,2.1794923e-13,5.5012627,-inf,12.085999,0.0,PowerLaw,2.3143845,2.7708613e-14,bll,,NVSS J114926+624333,,0
3072,4FGL J1149.3-6232,177.3386,-62.5436,295.84448,-0.5292479,3.0510807e-12,1.2527441e-12,3.9666471,-inf,11.378884,0.0,PowerLaw,2.1869745,4.128822e-15,spp,,SNR G296.1-00.5,,4096
3073,4FGL J1149.4+2441,177.3713,24.6873,219.4086,75.86598,1.8432402e-12,3.9470684e-13,6.6313977,-inf,6.45072,0.0,PowerLaw,2.0704334,9.730561e-15,bll,,RX J1149.5+2439,,16
3074,4FGL J1149.5-4029,177.3865,-40.491,290.39105,20.868753,4.5643433e-12,4.867487e-13,11.507545,6.1379004,40.878525,0.557769,PowerLaw,2.41789,3.7351152e-13,bcu,,PMN J1149-4029,,0
3075,4FGL J1150.0+1033,177.5053,10.5556,258.8977,68.007126,9.913689e-13,3.2445688e-13,4.519141,-inf,16.612003,0.0,PowerLaw,2.032582,3.4444267e-15,bll,,NVSS J114955+103506,,0
3076,4FGL J1150.1-6324,177.5374,-63.4023,296.13556,-1.3421634,6.7944175e-12,1.8312927e-12,5.121857,-inf,8.29143,0.0,PowerLaw,2.4346964,4.1503076e-14,,,,,29
3077,4FGL J1150.4+2418,177.6029,24.3016,221.15736,75.97659,1.5435958e-11,7.4559716e-13,40.491962,14.333845,44.810028,0.19772124,LogParabola,2.209969,1.6067168e-12,bll,,OM 280,,0
3078,4FGL J1150.6+4154,177.6563,41.9096,159.09573,70.68706,1.9112219e-11,8.5664033e-13,67.82402,24.214188,76.2203,0.25485477,LogParabola,1.7902797,4.4548862e-13,bll,,RBS 1040,,0
3079,4FGL J1150.6-4823,177.6627,-48.3905,292.62973,13.261557,5.3536763e-12,5.3422284e-13,16.15343,-inf,17.704414,0.13843867,LogParabola,2.6540267,2.9290964e-12,bcu,,PKS 1149-480,,4
3080,4FGL J1150.7-4613,177.6853,-46.2289,292.10828,15.363338,3.7955585e-12,4.4865432e-13,10.730829,-inf,16.263805,0.22272506,PowerLaw,2.3627517,1.911611e-13,,,,,0
3081,4FGL J1150.8-1905,177.7191,-19.0888,283.68738,41.508755,6.994436e-13,2.4672674e-13,4.687715,-inf,12.30448,0.0,LogParabola,1.6378006,6.1575515e-16,,,,,0
3082,4FGL J1151.2-2929,177.8034,-29.4931,287.54205,31.572506,1.0981309e-12,2.804989e-13,4.5108657,-inf,16.051771,0.0,PowerLaw,1.8742946,3.9953646e-15,,unk,,ERC857 G287.59+31.47,0
3083,4FGL J1151.3+0957,177.8373,9.9612,260.5561,67.742645,5.280787e-12,4.710906e-13,15.270688,-inf,8.827415,0.0,PowerLaw,2.3780117,3.6536128e-13,bll,,NVSS J115117+095826,,0
3084,4FGL J1151.4-6248,177.8644,-62.812,296.142,-0.73365104,7.358147e-12,2.1519325e-12,6.449276,-inf,10.83669,0.0,LogParabola,2.4179902,6.67931e-14,spp,,SNR G296.1-00.5,,0
3085,4FGL J1151.5-1347,177.878,-13.7895,281.5107,46.574707,3.97514e-12,4.8089945e-13,17.30912,-inf,26.11087,0.36869445,LogParabola,1.8954113,6.0667325e-14,bll,,PMN J1151-1347,,0
3086,4FGL J1151.5+5859,177.88,58.9894,136.88794,56.48576,7.986547e-12,5.314819e-13,39.58166,15.492464,28.070877,0.20725293,LogParabola,1.904716,1.724674e-13,bll,,TXS 1148+592,,0
3087,4FGL J1151.6-2115,177.9203,-21.2515,284.7884,39.50566,2.2522466e-12,3.3899123e-13,9.15392,-inf,11.9410095,0.0,PowerLaw,2.0197468,2.3113218e-14,bcu,,NVSS J115140-211345,,0
3088,4FGL J1152.0-6107,178.0226,-61.1298,295.82898,0.92083925,1.0176006e-11,1.3345523e-12,18.604803,-inf,8.382047,0.0,PLSuperExpCutoff,2.4448698,5.521472e-13,PSR,,PSR J1151-6108,,4
3089,4FGL J1152.1+2837,178.0309,28.6293,202.95294,76.815445,1.5711951e-12,2.9506803e-13,8.296209,-inf,12.648561,0.0,PowerLaw,1.9435661,6.562246e-15,bll,,GB6 J1152+2837,,0
3090,4FGL J1152.1-3553,178.0388,-35.8961,289.66595,25.443836,1.6421146e-12,3.988106e-13,3.77856,-inf,26.039503,0.5330038,PowerLaw,2.5291488,2.2510727e-13,,,,,4096
3091,4FGL J1152.3-0839,178.0808,-8.6663,279.06567,51.445286,1.4699792e-11,7.399659e-13,38.79202,23.61848,483.8905,0.78863287,LogParabola,2.4233136,5.5526044e-12,fsrq,,PKS B1149-084,,0
3092,4FGL J1152.6-6207,178.1749,-62.1195,296.1239,-0.026665341,6.200945e-12,1.7726959e-12,5.306022,-inf,13.543828,0.0,LogParabola,2.5201535,1.9361829e-13,spp,,SNR G296.1-00.5,,8217
3093,4FGL J1152.8+3308,178.2123,33.1416,183.97244,75.9961,2.5445156e-12,3.600071e-13,7.3790097,4.2396235,34.889694,0.43582886,PowerLaw,2.9239364,2.514987e-12,fsrq,,B2 1150+33A,,258
3094,4FGL J1153.0+8056,178.2664,80.9357,125.73963,35.872074,3.8364433e-12,4.189801e-13,11.26473,10.34194,100.854576,0.8432919,PowerLaw,2.7615728,9.63386e-13,fsrq,,S5 1150+81,,0
3095,4FGL J1153.2+0123,178.3219,1.3861,272.05804,60.723686,1.000814e-12,2.9011898e-13,4.691955,-inf,24.218523,0.4647904,PowerLaw,2.0743933,6.974484e-15,,,,,0
3096,4FGL J1153.3-1104,178.3423,-11.0787,280.77887,49.27909,1.7457842e-11,7.3221507e-13,38.975845,41.403393,1864.9631,1.5496966,LogParabola,2.3279457,5.7985014e-12,bcu,,PKS B1150-108,,0
3097,4FGL J1153.4+4931,178.3505,49.5169,145.55359,64.98464,1.14364195e-11,5.096308e-13,43.25314,48.50376,1416.6455,1.5007352,LogParabola,2.3911545,3.4468522e-12,FSRQ,,4C +49.22,,0
3098,4FGL J1153.4-8008,178.3749,-80.1349,300.35583,-17.554173,7.297659e-13,2.2188956e-13,4.532743,-inf,9.630858,0.0,LogParabola,1.8541218,1.1657979e-15,,,,,4
3099,4FGL J1153.6-2553,178.4113,-25.8989,286.994,35.17785,2.4287464e-12,3.8014616e-13,12.822162,5.129999,31.982159,0.47120184,LogParabola,1.9084038,3.332261e-14,bcu,,NVSS J115338-255412,,0
3100,4FGL J1153.7-3210,178.4283,-32.1824,288.96033,29.118425,1.8144103e-12,4.9764083e-13,4.173948,-inf,16.592375,0.37348378,PowerLaw,2.4149175,5.1166614e-14,bcu,,PMN J1153-3212,,16
3101,4FGL J1153.7+1857,178.4408,18.9534,241.57109,74.43481,1.2734699e-12,3.0636057e-13,4.7377405,-inf,18.197357,0.14600861,PowerLaw,2.3091385,3.8960165e-14,,,,,0
3102,4FGL J1153.7+3822,178.4464,38.3684,166.35924,73.50753,1.1820585e-12,2.368981e-13,7.4982786,-inf,9.754281,0.0,PowerLaw,1.9387773,6.01598e-15,bll,,B3 1151+386,,0
3103,4FGL J1154.0-0010,178.5103,-0.1787,273.792,59.406197,4.110617e-12,4.363879e-13,17.227545,-inf,25.41381,0.39844748,PowerLaw,1.8445255,2.1701535e-14,bll,,1RXS J115404.9-001008,,0
3104,4FGL J1154.0+4037,178.5145,40.632,160.51598,72.04448,3.7170354e-12,3.3375313e-13,17.253815,7.124378,28.191002,0.42296943,PowerLaw,2.0897038,6.655201e-14,fsrq,,B3 1151+408,,0
3105,4FGL J1154.0+6018,178.519,60.3107,135.41042,55.406105,4.4730773e-12,4.652623e-13,13.7696295,12.325667,136.3424,0.74845636,LogParabola,2.811264,1.4175384e-12,fsrq,,RX J1154.0+6022,,0
3106,4FGL J1154.1-3243,178.5423,-32.7189,289.2212,28.623554,1.01156375e-11,7.247523e-13,34.976906,14.227767,63.215214,0.34727186,LogParabola,2.0676126,4.7092283e-13,bll,,PKS 1151-324,,0
3107,4FGL J1154.5-5952,178.6378,-59.8673,295.8423,2.219096,5.1715893e-12,1.0109755e-12,8.597431,-inf,13.737545,0.16733383,LogParabola,2.6220372,4.771593e-13,,,,,8193
3108,4FGL J1155.2-6259,178.8006,-62.9876,296.59695,-0.80959797,9.6209e-12,2.557933e-12,6.481475,-inf,5.251376,0.0,PowerLaw,2.3746142,2.4002708e-14,spp,,SNR G296.7-00.9,,282
3109,4FGL J1155.2+4320,178.8135,43.3409,154.33673,70.199776,1.4211833e-12,3.279848e-13,4.462245,-inf,11.954227,0.0,PowerLaw,2.728165,4.0178792e-13,fsrq,,NVSS J115506+431613,,0
3110,4FGL J1155.2-1111,178.8195,-11.189,281.51202,49.33286,9.978994e-13,2.738246e-13,6.5440717,-inf,18.178572,0.0,LogParabola,1.9193527,3.3756095e-15,,,,,16
3111,4FGL J1155.5-3418,178.8781,-34.3122,289.972,27.148205,3.3952693e-12,3.9458595e-13,14.490264,-inf,23.169886,0.45358396,PowerLaw,1.8798723,1.7285303e-14,bll,,NVSS J115520-341718,,0
3112,4FGL J1155.6-6547,178.9093,-65.7945,297.24838,-3.5403879,5.984084e-12,1.3169049e-12,7.240668,-inf,12.633297,0.0,LogParabola,2.6815171,4.6108603e-13,bcu,,WISEA J115414.97-654215.0,,19
3113,4FGL J1155.6-6245c,178.9226,-62.7652,296.6034,-0.5804386,9.942411e-12,2.9928748e-12,5.1916156,-inf,10.063376,0.0,LogParabola,2.5305452,1.9525949e-13,spp,,SNR G296.8-00.3,,8251
3114,4FGL J1155.8+6137,178.9535,61.6281,134.20836,54.26556,1.3836515e-12,2.1996711e-13,8.611886,-inf,21.332293,0.3938742,PowerLaw,2.0754151,1.4556586e-14,bll,,SDSS J115548.40+613553.8,,0
3115,4FGL J1155.8-1217,178.9688,-12.2848,282.26535,48.34477,1.7479542e-12,3.8510221e-13,5.367174,-inf,12.677404,0.0,PowerLaw,2.3158364,5.0946708e-14,bcu,,PKS B1153-119,,0
3116,4FGL J1156.6+0640,179.1636,6.6728,267.9921,65.75667,2.0827012e-12,3.515792e-13,6.9917583,6.0327044,34.47297,0.7090178,PowerLaw,2.5156422,2.5792148e-13,bcu,,TXS 1154+069,,0
3117,4FGL J1156.6-2248,179.1642,-22.8095,286.77667,38.337658,3.749212e-12,4.426846e-13,13.037053,-inf,15.518967,0.17471595,PowerLaw,2.0368526,2.9032745e-14,bll,,NVSS J115633-225004,,0
3118,4FGL J1156.8-1537,179.224,-15.6181,284.11755,45.251823,3.4263306e-12,3.979219e-13,10.783278,11.576982,105.33111,1.149323,PowerLaw,2.3567367,2.4007207e-13,bcu,,TXS 1154-153A,,0
3119,4FGL J1157.2-6059,179.3075,-60.9856,296.4044,1.1972754,4.7118607e-12,1.5974611e-12,5.0553923,-inf,6.7045293,0.0,LogParabola,2.5374064,7.214057e-14,,,,,8217
3120,4FGL J1157.7-6327,179.44,-63.457,296.9778,-1.2074835,1.2491712e-11,2.3152409e-12,9.734866,-inf,13.406482,0.08188919,LogParabola,2.6317477,5.8031775e-13,,,,,8193
3121,4FGL J1158.3-6232,179.5769,-62.5371,296.84955,-0.29444847,8.91079e-12,2.154162e-12,9.274471,-inf,18.14181,0.27493694,LogParabola,2.4092028,9.710826e-14,spp,,SNR G296.8-00.3,,5
3122,4FGL J1158.5+4824,179.6365,48.4161,145.1829,66.36345,5.8443935e-12,3.748058e-13,21.212458,12.338463,142.51791,0.66817856,PowerLaw,2.469472,7.8526085e-13,fsrq,,GB1 1155+486,,0
3123,4FGL J1158.8-1430,179.7088,-14.5011,284.2849,46.457333,1.8405694e-12,3.7038878e-13,7.9999504,-inf,8.503882,0.0,PowerLaw,1.7167436,2.0233906e-15,,,,,2
3124,4FGL J1158.9+0956,179.7309,9.9487,264.66608,68.82346,4.2399773e-12,5.4539256e-13,7.950351,5.828584,30.72403,0.3923325,LogParabola,2.4579418,9.186124e-13,bcu,,TXS 1156+101,,16
3125,4FGL J1158.9+0818,179.7482,8.3006,267.10828,67.4486,2.4235089e-12,3.3088647e-13,10.732789,-inf,15.090236,0.13735741,PowerLaw,2.0247657,2.6926693e-14,bcu,,RX J1158.8+0819,,0
3126,4FGL J1159.0+0939,179.7512,9.6603,265.15372,68.59494,3.2508232e-12,5.3578767e-13,13.307058,-inf,19.791634,0.32377204,LogParabola,1.9757112,3.4144715e-14,bll,,GB6 J1158+0937,,0
3127,4FGL J1159.2-2227,179.8107,-22.4605,287.39554,38.831455,1.44824005e-11,1.0939287e-12,35.540413,25.981695,690.9154,1.1422582,LogParabola,2.416589,2.1077996e-12,bcu,,PKS 1156-221,,0
3128,4FGL J1159.3-6122,179.8408,-61.3824,296.7372,0.8614489,4.29307e-12,1.6097491e-12,5.5248575,-inf,12.924177,0.0,LogParabola,2.472107,7.326804e-14,unk,,1RXS J115843.7-611934,,8217
3129,4FGL J1159.3-2142,179.8432,-21.7038,287.18018,39.570137,1.7231038e-11,1.0037196e-12,35.388588,17.386002,115.41984,0.34601662,LogParabola,2.5178146,2.6888082e-12,fsrq,,PMN J1159-2142,,0
3130,4FGL J1159.5+2914,179.884,29.2448,199.41635,78.375595,1.4634469e-10,1.615713e-12,241.15784,153.17702,15590.321,0.9893492,LogParabola,2.154935,4.998907e-11,fsrq,,Ton 599,,2
3131,4FGL J1159.5-0723,179.8983,-7.3906,281.09805,53.269104,2.835817e-12,4.2139458e-13,14.321377,-inf,27.08278,0.45530063,LogParabola,1.9439774,4.3624382e-14,bll,,PMN J1159-0723,,0
3132,4FGL J1200.2+0201,180.0551,2.0172,274.73035,62.051453,4.634717e-12,5.151539e-13,21.025202,10.497408,82.10192,0.6892433,LogParabola,2.0325425,2.1409319e-13,bcu,,87GB 115739.6+021927,,0
3133,4FGL J1200.6+1229,180.1734,12.4922,261.36893,71.14479,3.783115e-12,4.069952e-13,11.794817,7.2274504,39.995243,0.5848105,PowerLaw,2.5084352,5.1836145e-13,bll,,GB6 J1200+1230,,0
3134,4FGL J1200.7+2008,180.1866,20.1354,241.32011,76.45959,5.6261233e-12,3.9599874e-13,18.331991,9.982735,59.46182,0.4931574,PowerLaw,2.4374497,8.996695e-13,bcu,,TXS 1158+204,,0
3135,4FGL J1200.8-1429,180.2095,-14.4898,284.9548,46.608162,2.2341148e-12,3.7951887e-13,8.637994,-inf,15.156983,0.0,PowerLaw,2.0042162,1.5475975e-14,bcu,,NVSS J120055-143040,,0
3136,4FGL J1201.1-0332,180.2909,-3.5426,279.41898,57.01627,1.8196696e-12,3.2192443e-13,7.19958,-inf,20.299698,0.41721192,PowerLaw,2.1100042,3.1900152e-14,bcu,,NVSS J120111-033219,,0
3137,4FGL J1201.4+8234,180.3604,82.5819,124.871605,34.35713,1.9470495e-12,3.3709952e-13,6.5390105,-inf,13.8209305,0.18891945,PowerLaw,2.5365815,1.8970546e-13,,,,,0
3138,4FGL J1201.4-6703,180.3644,-67.0613,298.07867,-4.661688,3.3582818e-12,8.714442e-13,4.3160205,-inf,7.083825,0.0,PowerLaw,2.5644295,1.3812736e-13,,,,,8200
3139,4FGL J1201.7+1429,180.4471,14.4852,257.9929,72.86459,1.544202e-12,3.4321976e-13,7.8916163,-inf,26.398066,0.54040116,LogParabola,2.3235884,2.3360678e-13,bll,,OM 198,,0
3140,4FGL J1202.4+4442,180.61,44.7147,148.9031,69.86154,1.1178816e-12,2.5866015e-13,4.787173,-inf,15.934595,0.0,PowerLaw,2.4660146,8.48832e-14,bll,,B3 1159+450,,0
3141,4FGL J1202.5-0528,180.6291,-5.4709,281.17767,55.321033,6.1878254e-12,5.3443057e-13,12.9848175,13.984985,289.00516,1.1939896,LogParabola,2.878966,1.3097385e-11,fsrq,,PKS 1200-051,,0
3142,4FGL J1202.5+3852,180.6462,38.8809,160.80873,74.44116,2.4316113e-12,3.007806e-13,10.218987,-inf,16.22397,0.18679948,PowerLaw,2.2423196,9.006612e-14,bll,,NVSS J120257+385147,,2
3143,4FGL J1202.9+5141,180.7372,51.6899,140.07722,63.794,9.64979e-13,3.1828555e-13,3.990103,-inf,18.125416,0.22312045,PowerLaw,2.4943395,3.9643012e-14,bcu,,TXS 1200+519,,4352
3144,4FGL J1202.9-5717,180.7442,-57.296,296.39612,4.9595027,1.7155002e-12,6.5303286e-13,3.8025799,-inf,9.304644,0.0,LogParabola,2.535261,9.2949553e-14,,,,,4096
3145,4FGL J1203.1+6031,180.7881,60.518,133.4325,55.614964,7.9118405e-12,5.2217096e-13,40.037365,15.427348,38.498707,0.2179164,LogParabola,2.119122,6.2424333e-13,bll,,SBS 1200+608,,0
3146,4FGL J1203.3+1119,180.8327,11.3231,265.04263,70.568306,2.0636513e-12,3.9117304e-13,6.2949142,5.540084,27.82075,0.8367868,PowerLaw,2.3470018,8.1349674e-14,bcu,,TXS 1200+115,,16
3147,4FGL J1203.4-3925,180.852,-39.4257,292.9142,22.509947,5.29446e-12,4.7797703e-13,19.66594,9.942088,27.855402,0.35816926,PowerLaw,1.8428689,2.5796651e-14,bll,,PMN J1203-3926,,0
3148,4FGL J1203.4-6145,180.8723,-61.7545,297.29086,0.59096277,8.433467e-12,2.0018572e-12,8.744656,-inf,13.536915,0.0,LogParabola,2.5847473,2.8357224e-13,,,,,8193
3149,4FGL J1203.5-1748,180.8811,-17.8022,287.09903,43.59164,2.3911131e-12,4.1224023e-13,11.063198,-inf,11.613116,0.0,LogParabola,2.2755423,1.7992616e-13,,,,,0
3150,4FGL J1203.5-5745,180.8878,-57.7519,296.5574,4.5259557,3.3582282e-12,9.469357e-13,5.6180882,-inf,6.129438,0.0,LogParabola,2.5525067,1.1681636e-13,,,,,17
3151,4FGL J1203.7-6303c,180.9364,-63.0571,297.5602,-0.6838348,8.378308e-12,2.3550795e-12,6.6397104,-inf,17.489494,0.22328192,LogParabola,2.4954693,1.3776369e-13,,,,,8248
3152,4FGL J1203.7+5821,180.9378,58.3638,134.6211,57.66913,2.1414853e-12,2.7359817e-13,10.26104,8.177056,47.55705,0.7202275,PowerLaw,2.4153836,1.5065332e-13,bll,,GB6 J1203+5819,,4
3153,4FGL J1203.8-5920,180.9641,-59.3335,296.88895,2.9788306,2.3690422e-12,7.080794e-13,4.6846566,-inf,14.794731,0.13398166,LogParabola,2.4707077,8.1976784e-14,,,,,8204
3154,4FGL J1203.9-6242,180.9843,-62.7095,297.51788,-0.33813143,3.5761737e-11,3.2484302e-12,32.413548,-inf,22.894497,0.12880443,PLSuperExpCutoff,2.4423156,6.032962e-13,PSR,,PSR J1203-6242,,0
3155,4FGL J1204.0+1146,181.0204,11.7761,264.73477,71.04662,2.74533e-12,3.9033935e-13,12.369127,-inf,22.487137,0.40599918,PowerLaw,1.7927226,7.605268e-15,bll,,1RXS J120413.0+114549,,0
3156,4FGL J1204.2-0709,181.0741,-7.1627,282.83475,53.859417,6.842454e-12,6.44073e-13,25.16733,12.467935,62.60399,0.5652584,LogParabola,1.8881499,1.2295038e-13,bll,,1RXS J120417.0-070959,,0
3157,4FGL J1204.3-6111,181.079,-61.1868,297.28384,1.1671392,6.3923836e-12,1.8486408e-12,5.4143043,-inf,12.663994,0.0,LogParabola,2.6762276,2.8722478e-13,,,,,8217
3158,4FGL J1204.4+3750,181.1076,37.8406,162.67741,75.42985,1.0788187e-12,3.1826202e-13,3.7859595,-inf,10.472645,0.0,LogParabola,2.7746642,3.5555074e-13,bcu,,B3 1201+382A,,4096
3159,4FGL J1204.5-5032,181.1483,-50.5456,295.36453,11.636577,4.3767893e-12,5.0140155e-13,16.636387,-inf,13.669622,0.06292035,LogParabola,2.3796656,4.6148854e-13,,,,,0
3160,4FGL J1204.8+0407,181.2027,4.12,275.08575,64.440865,2.1235323e-12,4.0556686e-13,5.3483896,5.1487775,38.656883,1.0003191,PowerLaw,2.7262633,7.669202e-13,fsrq,,MG1 J120448+0408,,0
3161,4FGL J1205.1-5951,181.2752,-59.8511,297.1379,2.4983559,2.6922848e-12,8.245696e-13,4.114367,-inf,14.405941,0.0,PowerLaw,2.2120836,8.894143e-15,,,,,26
3162,4FGL J1205.3-6212c,181.3319,-62.2118,297.58612,0.18040112,7.63609e-12,2.1686773e-12,6.6329556,-inf,13.608511,0.05926851,LogParabola,2.468501,7.47966e-14,,,,,8249
3163,4FGL J1205.7-2635,181.4322,-26.5946,290.41608,35.163807,8.424174e-12,5.5689145e-13,20.105742,9.883177,67.00856,0.48779157,PowerLaw,2.5313325,1.3159175e-12,fsrq,,PKS 1203-26,,0
3164,4FGL J1205.8+3321,181.4595,33.3546,177.84662,78.3601,1.8808514e-12,3.2899334e-13,6.8987446,-inf,19.12196,0.36179006,PowerLaw,2.5229895,1.9556003e-13,bcu,,SDSS J120542.82+332146.9,,0
3165,4FGL J1206.8-6038c,181.7097,-60.6367,297.48834,1.7628106,3.726426e-12,1.1544919e-12,5.7117944,-inf,16.657984,0.30196694,LogParabola,2.5046272,8.5919356e-14,,,,,8249
3166,4FGL J1206.8-5836,181.7097,-58.6166,297.13986,3.7526958,4.039533e-12,9.580594e-13,5.5495524,-inf,9.814914,0.0,LogParabola,2.7100027,4.4699484e-13,,,,,8203
3167,4FGL J1207.2-0524,181.8185,-5.4105,283.1283,55.75389,1.6952735e-12,3.31308e-13,10.224602,-inf,16.119398,0.0,LogParabola,1.8904881,1.36728296e-14,bcu,,1RXS J120722.5-052442,,0
